index,weekly_chart,track_name,artist_name,cm_track_id,cm_artist_id,isrc,spotify_popularity,track_genre,region,rank,current_plays,time_on_chart
4619,2020-06-14_top200US,death bed (coffee for your head) (feat. beabadoobee),Powfu,28419993,1119813,USSM12000925,92.0,"bedroom pop,emo rap","['US', 'GB']",20,4387089,35
4620,2020-06-14_top200US,Intentions (feat. Quavo),Justin Bieber,28406989,3479,USUM72001302,,"canadian pop,dance pop,pop,post-teen pop,atl hip hop,hip hop,melodic rap,pop,pop rap,rap,southern hip hop,trap","['CA', 'US']",21,4311045,35
4621,2020-06-14_top200US,Life Is Good (feat. Drake),Future,28145374,3870,USSM11914962,77.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap,atl hip hop,hip hop,pop,pop rap,rap,southern hip hop,trap","['US', 'CA']",22,4146197,22
4622,2020-06-14_top200US,GOOBA,6ix9ine,29355561,778806,QZA742002191,83.0,emo rap,['US'],23,4066671,16
4623,2020-06-14_top200US,Circles,Post Malone,25021708,135326,USUM71915699,89.0,"dfw rap,melodic rap,pop,rap",['US'],24,3991640,57
4624,2020-06-14_top200US,Chicago Freestyle (feat. Giveon),Drake,29264526,3380,USUG12001407,,"canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap","['CA', 'US']",25,3961451,24
4625,2020-06-14_top200US,Shotta Flow 5,NLE Choppa,29766384,1388456,USWB12001584,,memphis hip hop,['US'],26,3934063,8
4626,2020-06-14_top200US,ROCKSTAR (feat. Roddy Ricch) - BLM REMIX,DaBaby,29766291,398544,USUM72012546,,"nc hip hop,rap,melodic rap,rap,southern hip hop,trap","['US', 'US']",27,3801981,2
4627,2020-06-14_top200US,Don't Start Now,Dua Lipa,26822879,5381,GBAHT1901121,85.0,"dance pop,pop,post-teen pop,uk pop",['GB'],28,3754545,29
4628,2020-06-14_top200US,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,21815071,135326,USUM71814888,82.0,"dfw rap,melodic rap,pop,rap,trap","['US', 'US']",29,3689030,57
4629,2020-06-14_top200US,ROXANNE,Arizona Zervas,27228348,64150,USSM11914320,87.0,pop,['US'],30,3600085,48
4630,2020-06-14_top200US,Deep End Freestyle,Sleepy Hallow,28920856,737131,USUYG1305012,,nyc rap,"['US', 'US']",31,3577082,8
4631,2020-06-14_top200US,Stuck with U (with Justin Bieber),Ariana Grande,29345063,3963,USUM72009644,0.0,"canadian pop,dance pop,pop,post-teen pop,dance pop,pop,post-teen pop","['US', 'CA']",32,3570753,23
4632,2020-06-14_top200US,Break My Heart,Dua Lipa,28844347,5381,GBAHT1901303,86.0,"dance pop,pop,post-teen pop,uk pop",['GB'],33,3552321,27
4633,2020-06-14_top200US,Supalonely,BENEE,27219667,1610439,USUM71922597,86.0,"indie poptimism,modern rock,australian hip hop,australian pop,nz pop","['NZ', 'US']",34,3544257,26
4634,2020-06-14_top200US,Falling,Trevor Daniel,20659476,720461,USUYG1221109,78.0,"alternative r&b,emo rap,melodic rap",['US'],35,3510769,30
4635,2020-06-14_top200US,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,29507059,620149,QMCE32000228,,"atl hip hop,atl trap,gangster rap,melodic rap,pop rap,rap,trap,atl hip hop,hip hop,melodic rap,pop rap,rap,trap","['US', 'US']",36,3501807,21
4636,2020-06-14_top200US,Righteous,Juice WRLD,29184507,921966,USUG12000979,,"chicago rap,melodic rap,pop",['US'],37,3464880,11
4637,2020-06-14_top200US,Adore You,Harry Styles,27599120,558681,USSM11912588,87.0,"dance pop,pop,post-teen pop",['GB'],38,3393021,44
4638,2020-06-14_top200US,goosebumps,Travis Scott,15798674,4215,USSM11607555,89.0,"pop,pop rap,rap",['US'],39,3364617,204
4639,2020-06-14_top200US,HIGHEST IN THE ROOM,Travis Scott,25523830,4215,USSM11904276,88.0,"pop,pop rap,rap",['US'],40,3241449,54
4640,2020-06-14_top200US,Flex (feat. Juice WRLD),Polo G,29427908,1120779,USQX92002596,,"chicago rap,melodic rap,pop,chicago rap","['US', 'US']",41,3224900,22
4641,2020-06-14_top200US,Lucid Dreams,Juice WRLD,19173542,921966,USUG11800685,88.0,"chicago rap,melodic rap,pop",['US'],42,3217285,97
4642,2020-06-14_top200US,hot girl bummer,blackbear,24946504,169796,USUG11902959,,pop,['US'],43,3169533,52
4643,2020-06-14_top200US,Myron,Lil Uzi Vert,28742517,5732,USAT22001372,,"melodic rap,philly rap,rap,trap",['US'],44,3142341,29
4644,2020-06-14_top200US,Ballin' (with Roddy Ricch),Mustard,24232403,4573,USUM71911808,84.0,"cali rap,hip hop,pop,pop rap,rap,southern hip hop,trap,melodic rap,rap,southern hip hop,trap","['US', 'US']",45,3141783,63
4645,2020-06-14_top200US,Emotionally Scarred,Lil Baby,28611484,731530,USUG12000034,,"atl hip hop,atl trap,rap,trap",['US'],46,3118800,20
4646,2020-06-14_top200US,Be Kind (with Halsey),Marshmello,29261733,3907,USUG12001567,,"brostep,progressive electro house,dance pop,electropop,etherpop,indie poptimism,pop,post-teen pop","['US', 'US']",47,3047010,24
4647,2020-06-14_top200US,High Fashion (feat. Mustard),Roddy Ricch,27599219,839964,USAT21906985,,"cali rap,hip hop,pop,pop rap,rap,southern hip hop,trap,melodic rap,rap,southern hip hop,trap","['US', 'US']",48,3046524,42
4648,2020-06-14_top200US,Make It Rain,Pop Smoke,29763216,1401297,USUM72011502,71.0,nyc rap,"['US', 'US']",49,3046089,3
4649,2020-06-14_top200US,ily (i love you baby) (feat. Emilee),Surf Mesa,27755710,1793858,QZJRC1945204,90.0,,"['US', 'AU']",50,2997742,27
4650,2020-06-14_top200US,Someone You Loved,Lewis Capaldi,21918634,550208,DEUM71807062,90.0,"pop,uk pop",['GB'],51,2964175,74
4651,2020-06-14_top200US,SICKO MODE,Travis Scott,20318958,4215,USSM11806660,88.0,"pop,pop rap,rap",['US'],52,2935780,115
4652,2020-06-14_top200US,Turks (with Gunna & ft. Travis Scott),NAV,28856233,476687,USUM72003472,,"pop,pop rap,rap,canadian hip hop,melodic rap,pop,pop rap,rap,southern hip hop,toronto rap,trap","['CA', 'US', 'US']",53,2799300,15
4653,2020-06-14_top200US,Robbery,Juice WRLD,22424919,921966,USUG11900302,88.0,"chicago rap,melodic rap,pop",['US'],54,2789909,84
4654,2020-06-14_top200US,Say So,Doja Cat,26951096,217671,USRC11903454,87.0,"electropop,la indie,pop",['US'],55,2775826,41
4655,2020-06-14_top200US,Before You Go,Lewis Capaldi,27430934,550208,DEUM71905868,,"pop,uk pop",['GB'],56,2775427,47
4656,2020-06-14_top200US,Play Date,Melanie Martinez,15090401,4397,USAT21502465,86.0,"dance pop,pop",['US'],57,2728999,13
4657,2020-06-14_top200US,P2,Lil Uzi Vert,28684844,5732,USAT22001369,,"melodic rap,philly rap,rap,trap",['US'],58,2698004,21
4658,2020-06-14_top200US,Bandit (with YoungBoy Never Broke Again),Juice WRLD,25643026,921966,USUG11903492,,"baton rouge rap,trap,chicago rap,melodic rap,pop","['US', 'US']",59,2693780,54
4659,2020-06-14_top200US,Snow On Tha Bluff,J. Cole,29824192,3530,QMJMT2003024,,"conscious hip hop,hip hop,nc hip hop,pop rap,rap",['US'],60,2584994,3
4660,2020-06-14_top200US,BOP,DaBaby,25358331,398544,USUM71918972,,"nc hip hop,rap",['US'],61,2584286,55
4661,2020-06-14_top200US,Godzilla (feat. Juice WRLD),Eminem,28213841,236,USUM72000788,86.0,"detroit hip hop,g funk,hip hop,rap,chicago rap,melodic rap,pop","['US', 'US']",62,2568743,39
4662,2020-06-14_top200US,All Girls Are The Same,Juice WRLD,19043811,921966,USUG11800651,86.0,"chicago rap,melodic rap,pop",['US'],63,2561447,96
4663,2020-06-14_top200US,Tell Me U Luv Me (with Trippie Redd),Juice WRLD,29599171,921966,USUG12001897,,"melodic rap,rap,trap,chicago rap,melodic rap,pop","['US', 'US']",64,2559350,6
4664,2020-06-14_top200US,Dance Monkey,Tones And I,22955238,1410939,QZES71982312,70.0,australian pop,['AU'],65,2552887,63
4665,2020-06-14_top200US,Chasin' You,Morgan Wallen,19134485,212715,QZ22S1800006,80.0,"contemporary country,country road,deep talent show",['US'],66,2539413,33
4666,2020-06-14_top200US,In Your Eyes,The Weeknd,28793184,3852,USUG12000657,87.0,"canadian contemporary r&b,canadian pop,pop,rap",['CA'],67,2499593,19
4667,2020-06-14_top200US,21,Polo G,29427913,1120779,USQX92002597,,chicago rap,['US'],68,2497699,22
4668,2020-06-14_top200US,Hasta Que Dios Diga,Anuel AA,29598914,158474,QM4TX2084345,,"reggaeton flow,trap latino,reggaeton,trap latino","['PR', 'PR']",69,2490491,7
4669,2020-06-14_top200US,Lose Somebody,Kygo,29429493,4761,SEBGA2000398,,"neo mellow,piano rock,pop,pop rock,edm,pop,tropical house","['NO', 'US']",70,2488155,11
4670,2020-06-14_top200US,We Paid (feat. 42 Dugg),Lil Baby,29264582,731530,USUG12000092,84.0,"atl hip hop,atl trap,rap,trap","['US', 'US']",71,2460856,20
4671,2020-06-14_top200US,Sour Candy (with BLACKPINK),Lady Gaga,29590536,3188,USUM72004306,79.0,"dance pop,pop,k-pop,k-pop girl group","['US', 'KR']",72,2418313,5
4672,2020-06-14_top200US,Prospect (ft. Lil Baby),iann dior,29504947,1416285,QZJ842000263,74.0,"atl hip hop,atl trap,rap,trap,emo rap,melodic rap,vapor trap","['US', 'US']",73,2393174,16
4673,2020-06-14_top200US,Whiskey Glasses,Morgan Wallen,13965769,212715,QZ22S1500059,81.0,"contemporary country,country road,deep talent show",['US'],74,2334027,78
4674,2020-06-14_top200US,Say So (feat. Nicki Minaj),Doja Cat,29259337,217671,USRC12001240,77.0,"dance pop,hip pop,pop,pop rap,post-teen pop,rap,electropop,la indie,pop","['US', 'US']",75,2331298,8
4675,2020-06-14_top200US,Jocelyn Flores,XXXTENTACION,15972110,74419,USUYG1156892,87.0,"emo rap,miami hip hop",['US'],76,2325179,164
4676,2020-06-14_top200US,everything i wanted,Billie Eilish,27203921,5596,USUM71922577,87.0,"electropop,pop",['US'],77,2298811,49
4677,2020-06-14_top200US,That Way - Bonus Track,Lil Uzi Vert,28684352,5732,USAT22001371,,"melodic rap,philly rap,rap,trap",['US'],78,2284987,25
4678,2020-06-14_top200US,Yo Perreo Sola,Bad Bunny,28621794,214945,QM4TX2030934,86.0,"reggaeton,trap latino",['PR'],79,2284673,21
4679,2020-06-14_top200US,Savage,Megan Thee Stallion,28677612,788785,QMCE32000097,81.0,"houston rap,pop,trap queen",['US'],80,2284629,22
4680,2020-06-14_top200US,TKN (feat. Travis Scott),ROSALÍA,29592223,612801,USSM12001261,0.0,"pop,pop rap,rap,r&b en espanol","['ES', 'US']",81,2281208,8
4681,2020-06-14_top200US,"...And To Those I Love, Thanks For Sticking Around",$uicideBoy$,28480796,100586,QZAPK1900020,,"dark trap,new orleans rap,underground hip hop",['US'],82,2206115,20
4682,2020-06-14_top200US,Solitaires (feat. Travis Scott),Future,29432384,3870,USSM12002496,,"pop,pop rap,rap,atl hip hop,hip hop,pop,pop rap,rap,southern hip hop,trap","['US', 'US']",83,2195133,9
4683,2020-06-14_top200US,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,28737419,763339,QMCE32000089,,"melodic rap,trap,chicago rap,melodic rap,pop","['US', 'US']",84,2183954,29
4684,2020-06-14_top200US,PTSD,G Herbo,28603055,214389,QZ57A2005612,,"chicago rap,conscious hip hop,hip hop,pop rap,rap,melodic rap,philly rap,rap,trap,chicago drill,chicago rap,drill,rap,southern hip hop,trap,vapor trap,chicago rap,melodic rap,pop","['US', 'US', 'US', 'US']",85,2175090,33
4685,2020-06-14_top200US,MIDDLE CHILD,J. Cole,22317509,3530,QMJMT1902056,82.0,"conscious hip hop,hip hop,nc hip hop,pop rap,rap",['US'],86,2167043,91
4686,2020-06-14_top200US,If The World Was Ending (feat. Julia Michaels),JP Saxe,26187797,572217,USQX91902708,,"dance pop,pop,post-teen pop,canadian contemporary r&b,indie anthem-folk,indie r&b","['CA', 'US']",87,2157203,49
4687,2020-06-14_top200US,OUT WEST (feat. Young Thug),JACKBOYS,28009698,3494112,USSM11914988,,"pop,pop rap,rap,atl hip hop,atl trap,gangster rap,melodic rap,pop rap,rap,trap","['US', 'US', 'US']",88,2140764,39
4688,2020-06-14_top200US,Magic In The Hamptons (feat. Lil Yachty),Social House,19921978,1091050,USUM71806833,80.0,"atl hip hop,hip hop,melodic rap,pop rap,rap,southern hip hop,trap,underground hip hop,pop rap","['US', 'US']",89,2139809,33
4689,2020-06-14_top200US,SAD!,XXXTENTACION,18617811,74419,USUG11800208,86.0,"emo rap,miami hip hop",['US'],90,2115856,135
4690,2020-06-14_top200US,Boss Bitch,Doja Cat,28272063,217671,USAT21907355,,"electropop,la indie,pop",['US'],91,2115042,18
4691,2020-06-14_top200US,Go Crazy,Chris Brown,29321882,2249,USRC12001468,,"dance pop,pop,pop rap,r&b,rap,atl hip hop,atl trap,gangster rap,melodic rap,pop rap,rap,trap","['US', 'US']",92,2095555,21
4692,2020-06-14_top200US,Ransom,Lil Tecca,23630396,1014878,QZ85M1940160,83.0,melodic rap,['US'],93,2078557,47
4693,2020-06-14_top200US,Savage Love (Laxed - Siren Beat),Jawsh 685,29751924,3654834,USSM12003798,,"dance pop,pop,pop rap,post-teen pop,urban contemporary","['NZ', 'US']",94,2075730,18
4694,2020-06-14_top200US,lovely (with Khalid),Billie Eilish,19088585,5596,USUM71804190,88.0,"electropop,pop,pop","['US', 'US']",95,2048941,108
4695,2020-06-14_top200US,Do It,Chloe x Halle,29430075,16910,USSM12002039,,"alternative r&b,escape room,hip pop,pop",['US'],96,2047575,5
4696,2020-06-14_top200US,Beautiful Crazy,Luke Combs,19173498,207759,US6XF1700259,80.0,"contemporary country,country road",['US'],97,2045545,117
4697,2020-06-14_top200US,Safaera,Bad Bunny,28621736,214945,QM4TX2030965,,"latin,latin hip hop,reggaeton,reggaeton flow,trap latino,tropical,reggaeton,trap latino,latin,latin hip hop,perreo,reggaeton,reggaeton flow,tropical","['PR', 'PR', 'PR']",98,2037937,21
4698,2020-06-14_top200US,"10,000 Hours (with Justin Bieber)",Dan + Shay,25523855,4741,USWB11902440,85.0,"canadian pop,dance pop,pop,post-teen pop,contemporary country","['US', 'CA']",99,2018020,54
4699,2020-06-14_top200US,Money In The Grave (Drake ft. Rick Ross),Drake,24066982,3380,USCM51900318,,"dirty south rap,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap","['CA', 'US']",100,2015483,68
4700,2020-06-14_top200US,Heartless (feat. Morgan Wallen),Diplo,24875347,1964,USSM11905215,,"bmore,edm,moombahton,ninja,pop,contemporary country,country road,deep talent show","['US', 'US']",101,2014351,20
4701,2020-06-14_top200US,Drip Too Hard (Lil Baby & Gunna),Lil Baby,20556655,731530,USUG11801811,82.0,"atl hip hop,hip hop,melodic rap,pop rap,rap,trap,atl hip hop,atl trap,rap,trap","['US', 'US']",102,2001634,106
4702,2020-06-14_top200US,Wow.,Post Malone,22174494,135326,USUM71822626,83.0,"dfw rap,melodic rap,pop,rap",['US'],103,1993413,57
4703,2020-06-14_top200US,bad guy,Billie Eilish,22669299,5596,USUM71900764,88.0,"electropop,pop",['US'],104,1989832,81
4704,2020-06-14_top200US,Woah,Lil Baby,26955680,731530,USUG11902877,,"atl hip hop,atl trap,rap,trap",['US'],105,1983828,22
4705,2020-06-14_top200US,SLOW DANCING IN THE DARK,Joji,20554453,711146,ZZOPM1800452,84.0,"alternative r&b,viral pop",['US'],106,1971290,102
4706,2020-06-14_top200US,Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,28713157,5731,USUG11902884,,"canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap,atl hip hop,hip hop,melodic rap,pop rap,rap,southern hip hop,trap,underground hip hop,nc hip hop,rap","['US', 'US', 'CA']",107,1957797,8
4707,2020-06-14_top200US,Go Stupid,Polo G,28470955,1120779,USQX92000261,,"atl hip hop,hip hop,pop,pop rap,rap,southern hip hop,trap,chicago rap,trap,memphis hip hop","['US', 'US', 'US', 'US']",108,1952100,11
4708,2020-06-14_top200US,Truth Hurts,Lizzo,16784704,210712,USAT21703896,,"escape room,minnesota hip hop,pop,trap queen",['US'],109,1952012,37
4709,2020-06-14_top200US,rockstar,Post Malone,15941282,135326,USUM71710087,85.0,"atl hip hop,pop rap,rap,southern hip hop,trap,dfw rap,melodic rap,pop,rap","['US', 'US']",110,1926261,129
4710,2020-06-14_top200US,XO TOUR Llif3,Lil Uzi Vert,15093958,5732,USAT21703440,83.0,"melodic rap,philly rap,rap,trap",['US'],111,1921581,163
4711,2020-06-14_top200US,Sum 2 Prove,Lil Baby,28145352,731530,USUG11902886,,"atl hip hop,atl trap,rap,trap",['US'],112,1920894,26
4712,2020-06-14_top200US,Fútbol y Rumba,Anuel AA,29597523,158474,QM4TX2084354,77.0,"dance pop,latin,latin pop,mexican pop,pop,tropical,reggaeton flow,trap latino","['PR', 'US']",113,1915808,3
4713,2020-06-14_top200US,Memories,Maroon 5,25265336,1546,USUM71913350,89.0,pop,['US'],114,1903021,55
4714,2020-06-14_top200US,Goodbyes (feat. Young Thug),Post Malone,24327143,135326,USUM71912330,82.0,"atl hip hop,atl trap,gangster rap,melodic rap,pop rap,rap,trap,dfw rap,melodic rap,pop,rap","['US', 'US']",115,1899867,17
4715,2020-06-14_top200US,Suge,DaBaby,22513774,398544,USUM71902966,79.0,"nc hip hop,rap",['US'],116,1894505,74
4716,2020-06-14_top200US,Breaking Me,Topic,27912702,3508,DEUM71906724,93.0,"german dance,german pop,pop edm","['DE', None]",117,1854728,21
4717,2020-06-14_top200US,Are You Bored Yet? (feat. Clairo),Wallows,22358948,568354,USAT21812258,14.0,"indie pop,modern rock,pop,bedroom pop,boston indie,pop","['US', 'US']",118,1840201,23
4718,2020-06-14_top200US,I Fall Apart,Post Malone,15939378,135326,USUM71614475,82.0,"dfw rap,melodic rap,pop,rap",['US'],119,1833566,161
4719,2020-06-14_top200US,Armed And Dangerous,Juice WRLD,21918839,921966,USUG11802039,81.0,"chicago rap,melodic rap,pop",['US'],120,1832845,92
4720,2020-06-14_top200US,Be Something (feat. Lil Baby),Polo G,29427926,1120779,USQX92002601,,"atl hip hop,atl trap,rap,trap,chicago rap","['US', 'US']",121,1827066,9
4721,2020-06-14_top200US,No Guidance,Chris Brown,23947926,2249,USRC11901583,,"dance pop,pop,pop rap,r&b,rap,canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap","['US', 'CA']",122,1824553,68
4722,2020-06-14_top200US,July,Noah Cyrus,24736406,213898,USQX91901092,84.0,"dance pop,pop,post-teen pop",['US'],123,1797372,22
4723,2020-06-14_top200US,Pop Out (feat. Lil Tjay),Polo G,22360351,1120779,USQX91900309,,"chicago rap,melodic rap,nyc rap","['US', 'US']",124,1789354,70
4724,2020-06-14_top200US,Dior,Pop Smoke,24685977,1401297,USUM71914275,,,['US'],125,1780462,32
4725,2020-06-14_top200US,when the party's over,Billie Eilish,21809966,5596,USUM71815958,,"electropop,pop",['US'],126,1777309,80
4726,2020-06-14_top200US,Falling,Harry Styles,27651731,558681,USSM11912590,87.0,"dance pop,pop,post-teen pop",['GB'],127,1774768,44
4727,2020-06-14_top200US,The Less I Know The Better,Tame Impala,11020231,3315,AUUM71500303,85.0,"australian psych,neo-psychedelic,psychedelic rock",['AU'],128,1772067,57
4728,2020-06-14_top200US,COOLER THAN A BITCH (feat. Roddy Rich),Gunna,29507135,620149,QMCE32000234,,"atl hip hop,hip hop,melodic rap,pop rap,rap,trap","['US', 'US']",129,1769816,7
4729,2020-06-14_top200US,Know Your Worth,Khalid,28387938,209693,USRC11903871,82.0,"house,pop,uk dance,pop","['US', 'GB']",130,1752917,19
4730,2020-06-14_top200US,Tongue Tied,Grouplove,15085605,3802,USAT21101334,82.0,"indie pop,indie rock,indietronica,la indie,modern alternative rock,modern rock,stomp and holler",['US'],131,1749968,27
4731,2020-06-14_top200US,Need It,Migos,29507152,4597,USUG12000098,,"atl hip hop,pop,pop rap,rap,southern hip hop,trap,baton rouge rap,trap","['US', 'US']",132,1744716,12
4732,2020-06-14_top200US,I Hope,Gabby Barrett,22327234,824091,TCAEB1919657,,"contemporary country,country pop",['US'],133,1743403,20
4733,2020-06-14_top200US,SUGAR,BROCKHAMPTON,24955524,80749,USRC11901564,,"boy band,hip hop,pop rap,rap",['US'],134,1739578,33
4734,2020-06-14_top200US,Fuck Love (feat. Trippie Redd),XXXTENTACION,15972115,74419,USUYG1156898,83.0,"emo rap,miami hip hop,melodic rap,rap,trap","['US', 'US']",135,1733083,162
4735,2020-06-14_top200US,No Idea,Don Toliver,23658940,838183,USAT21903300,83.0,"canadian hip hop,pop rap,rap,trap,trap soul,underground hip hop,vapor trap",['US'],136,1726803,17
4736,2020-06-14_top200US,Broke In A Minute,Tory Lanez,28404334,4234,USUM72002126,,"canadian hip hop,hip hop,melodic rap,pop,pop rap,rap,southern hip hop,toronto rap,trap",['CA'],137,1705577,13
4737,2020-06-14_top200US,Heartless,The Weeknd,27527047,3852,USUG11904007,,"canadian contemporary r&b,canadian pop,pop,rap",['CA'],138,1698720,15
4738,2020-06-14_top200US,Selfish,Madison Beer,28470491,4655,USSM11905847,82.0,"dance pop,electropop,pop,post-teen pop",['US'],139,1698298,12
4739,2020-06-14_top200US,Going Bad (feat. Drake),Meek Mill,22039364,3970,USAT21812710,81.0,"canadian hip hop,canadian pop,hip hop,pop rap,rap,toronto rap,hip hop,philly rap,pop,pop rap,rap,southern hip hop,trap","['US', 'CA']",140,1685953,87
4740,2020-06-14_top200US,Kings & Queens,Ava Max,28733565,717113,USAT21906943,,"dance pop,pop,post-teen pop",['US'],141,1680749,15
4741,2020-06-14_top200US,Murder On My Mind,YNW Melly,19877573,763339,QMCE31801827,81.0,"melodic rap,trap",['US'],142,1680528,105
4742,2020-06-14_top200US,EARFQUAKE,"Tyler, The Creator",23194901,2498,USQX91901111,81.0,"hip hop,pop rap,rap",['US'],143,1670339,62
4743,2020-06-14_top200US,Sick and Tired (ft. Machine Gun Kelly and Travis Barker),iann dior,29094944,1416285,QZJ842000212,,"pop rap,rap,pop rap,emo rap,melodic rap,vapor trap","['US', 'US', 'US']",144,1669217,1
4744,2020-06-14_top200US,Maniac,Conan Gray,26595159,562618,USUM71920712,,"bedroom pop,dance pop,pop,social media pop",['US'],145,1666214,28
4745,2020-06-14_top200US,Señorita,Shawn Mendes,24138628,4934,USUM71911283,82.0,"canadian pop,pop,post-teen pop,viral pop,dance pop,pop,post-teen pop","['CA', 'US']",146,1662484,52
4746,2020-06-14_top200US,Moonlight,XXXTENTACION,18762330,74419,USUG11800209,85.0,"emo rap,miami hip hop",['US'],147,1658381,132
4747,2020-06-14_top200US,VIBEZ,DaBaby,25359295,398544,USUM71919281,79.0,"nc hip hop,rap",['US'],148,1649486,40
4748,2020-06-14_top200US,Congratulations,Post Malone,15939384,135326,USUM71614484,82.0,"atl hip hop,hip hop,melodic rap,pop,pop rap,rap,southern hip hop,trap,dfw rap,melodic rap,pop,rap","['US', 'US']",149,1645435,171
4749,2020-06-14_top200US,Better Now,Post Malone,19133773,135326,USUM71805170,84.0,"dfw rap,melodic rap,pop,rap",['US'],150,1644097,126
4750,2020-06-14_top200US,No Role Modelz,J. Cole,15619977,3530,USQX91402598,83.0,"conscious hip hop,hip hop,nc hip hop,pop rap,rap",['US'],151,1639892,146
4751,2020-06-14_top200US,Heart On Ice,Rod Wave,23732084,1009958,USUYG1257043,78.0,florida rap,['US'],152,1636294,30
4752,2020-06-14_top200US,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,22152724,195737,USAT21812918,81.0,"melodic rap,rap,trap,emo rap","['US', 'US']",153,1636113,80
4753,2020-06-14_top200US,F.N,Lil Tjay,24819843,1349373,USSM11904899,,"melodic rap,nyc rap",['US'],154,1628833,51
4754,2020-06-14_top200US,This City,Sam Fischer,18232032,568782,TCADL1840559,83.0,,['US'],155,1622999,11
4755,2020-06-14_top200US,When It Rains It Pours,Luke Combs,13967820,207759,QZ4751600015,78.0,"contemporary country,country road",['US'],156,1612860,58
4756,2020-06-14_top200US,MAMACITA,Black Eyed Peas,28997801,728,USSM12001556,68.0,"dance pop,pop,pop rap,puerto rican pop,reggaeton,trap latino","['US', 'PR', None]",157,1607793,1
4757,2020-06-14_top200US,Suicidal,YNW Melly,27460356,763339,QMCE31902585,,"melodic rap,trap",['US'],158,1604867,32
4758,2020-06-14_top200US,7 rings,Ariana Grande,22290726,3963,USUM71900110,86.0,"dance pop,pop,post-teen pop",['US'],159,1598364,72
4759,2020-06-14_top200US,Lean Wit Me,Juice WRLD,19294229,921966,USUG11800945,80.0,"chicago rap,melodic rap,pop",['US'],160,1590200,66
4760,2020-06-14_top200US,On Me (feat. Ava Max) - From 'SCOOB!' The Album,Thomas Rhett,29433618,4222,USAT22003074,71.0,"contemporary country,country,country road,modern country rock,contemporary country,country road,dance pop,pop,post-teen pop","['US', 'US', 'US']",161,1586805,10
4761,2020-06-14_top200US,Out Of Love (feat. Internet Money),Lil Tecca,29097932,1014878,USUM72007332,76.0,"melodic rap,trap","['US', 'US']",162,1585740,7
4762,2020-06-14_top200US,Camelot,NLE Choppa,25176284,1388456,USWB11901876,,memphis hip hop,['US'],163,1583541,42
4763,2020-06-14_top200US,Body Like A Back Road,Sam Hunt,15939910,4954,USUM71700575,,"contemporary country,country pop",['US'],164,1580951,11
4764,2020-06-14_top200US,More Than My Hometown,Morgan Wallen,29097093,212715,QZ22S1800117,,"contemporary country,country road,deep talent show",['US'],165,1576260,19
4765,2020-06-14_top200US,223's (feat. 9lokknine),YNW Melly,24825166,763339,QMCE31902418,,"melodic rap,trap","['US', 'US']",166,1569888,31
4766,2020-06-14_top200US,I Hope You’re Happy Now,Carly Pearce,25353107,299279,USCJY1944081,,"contemporary country,country pop",['US'],167,1558724,4
4767,2020-06-14_top200US,Wait a Minute!,WILLOW,13904490,213393,QMJMT1500801,82.0,"dance pop,electropop,pop,post-teen pop",['US'],168,1553946,11
4768,2020-06-14_top200US,Hate Me (with Juice WRLD),Ellie Goulding,24217072,3544,GBUM71902944,81.0,"dance pop,edm,electropop,metropopolis,pop,post-teen pop,tropical house,uk pop,chicago rap,melodic rap,pop","['GB', 'US']",169,1542919,55
4769,2020-06-14_top200US,The London (feat. J. Cole & Travis Scott),Young Thug,23634557,4517,USAT21903320,,"pop,pop rap,rap,conscious hip hop,hip hop,nc hip hop,pop rap,rap,atl hip hop,atl trap,gangster rap,melodic rap,pop rap,rap,trap","['US', 'US', 'US']",170,1541249,46
4770,2020-06-14_top200US,Daisies,Katy Perry,29432120,2482,USUM72007214,,"dance pop,pop,post-teen pop",['US'],171,1541183,5
4771,2020-06-14_top200US,20 Min,Lil Uzi Vert,17698994,5732,USAT21704166,82.0,"melodic rap,philly rap,rap,trap",['US'],172,1540474,38
4772,2020-06-14_top200US,"T.D (Lil Yachty & Tierra Whack feat. A$AP Rocky & Tyler, The Creator)",Lil Yachty,29599137,5731,USUG12001629,,"hip hop,pop rap,rap,east coast hip hop,hip hop,pop,pop rap,rap,southern hip hop,trap,atl hip hop,hip hop,melodic rap,pop rap,rap,southern hip hop,trap,underground hip hop,alternative r&b,escape room","['US', 'US', 'US', 'US']",173,1537271,3
4773,2020-06-14_top200US,Tequila,Dan + Shay,18060367,4741,USWB11702518,75.0,contemporary country,['US'],174,1534897,85
4774,2020-06-14_top200US,Mr. Brightside,The Killers,15419058,1939,USIR20400274,64.0,"indie rock,modern rock,permanent wave,rock",['US'],175,1531820,5
